[0, 350, 200, 0],2,86569.0
[0, 350, 200, 1],0,48.0
[0, 350, 200, 1],1,219.0
[0, 350, 200, 1],2,43.0
[0, 350, 250, 0],0,103099.0
[0, 350, 250, 0],1,7315.0
[0, 350, 250, 0],2,102873.0
[0, 350, 250, 1],0,37.0
[0, 350, 250, 1],1,87.0
[0, 350, 250, 1],2,45.0
[0, 350, 300, 0],0,119530.0
[0, 350, 300, 0],1,8575.0
[0, 350, 300, 0],2,119616.0
[0, 350, 300, 1],0,39.0
[0, 350, 300, 1],1,72.0
[0, 350, 300, 1],2,43.0
[0, 350, 350, 0],0,136009.0
[0, 350, 350, 0],1,9660.0
[0, 350, 350, 0],2,136152.0
[0, 350, 350, 1],0,28.0
[0, 350, 350, 1],1,67.0
[0, 350, 350, 1],2,27.0
[0, 350, 400, 0],0,142383.0
[0, 350, 400, 0],1,9903.0
[0, 350, 400, 0],2,142021.0
[0, 350, 400, 1],0,26.0
[0, 350, 400, 1],1,54.0
[0, 350, 400, 1],2,22.0
[0, 400, 0, 0],0,1368.0
[0, 400, 0, 0],1,1365.0
[0, 400, 0, 0],2,37396.0
[0, 400, 0, 1],0,1392.0
[0, 400, 0, 1],1,37247.0
[0, 400, 0, 1],2,1397.0
[0, 400, 50, 0],0,36673.0
[0, 400, 50, 0],1,2536.0
[0, 400, 50, 0],2,36741.0
[0, 400, 50, 1],0,207.0
[0, 400, 50, 1],1,3771.0
[0, 400, 50, 1],2,162.0
[0, 400, 100, 0],0,53135.0
[0, 400, 100, 0],1,3848.0
[0, 400, 100, 0],2,53284.0
[0, 400, 100, 1],0,113.0
[0, 400, 100, 1],1,1548.0
[0, 400, 100, 1],2,91.0
[0, 400, 150, 0],0,69639.0
[0, 400, 150, 0],1,4947.0
[0, 400, 150, 0],2,69704.0
[0, 400, 150, 1],0,47.0
[0, 400, 150, 1],1,423.0
[0, 400, 150, 1],2,59.0
[0, 400, 200, 0],0,86256.0
[0, 400, 200, 0],1,6090.0
[0, 400, 200, 0],2,86629.0
[0, 400, 200, 1],0,49.0
[0, 400, 200, 1],1,185.0
[0, 400, 200, 1],2,40.0
[0, 400, 250, 0],0,102805.0
[0, 400, 250, 0],1,7265.0
[0, 400, 250, 0],2,103378.0
[0, 400, 250, 1],0,34.0
[0, 400, 250, 1],1,103.0
[0, 400, 250, 1],2,42.0
[0, 400, 300, 0],0,119736.0
[0, 400, 300, 0],1,8404.0
[0, 400, 300, 0],2,119686.0
[0, 400, 300, 1],0,42.0
[0, 400, 300, 1],1,66.0
[0, 400, 300, 1],2,46.0
[0, 400, 350, 0],0,136381.0
[0, 400, 350, 0],1,9712.0
[0, 400, 350, 0],2,136215.0
[0, 400, 350, 1],0,44.0
[0, 400, 350, 1],1,61.0
[0, 400, 350, 1],2,32.0
[0, 400, 400, 0],0,152918.0
[0, 400, 400, 0],1,10778.0
[0, 400, 400, 0],2,153150.0
[0, 400, 400, 1],0,38.0
[0, 400, 400, 1],1,49.0
[0, 400, 400, 1],2,37.0
[0, 450, 0, 0],0,19167.0
[0, 450, 0, 0],1,1436.0
[0, 450, 0, 0],2,19075.0
[0, 450, 0, 1],0,1399.0
[0, 450, 0, 1],1,37490.0
[0, 450, 0, 1],2,1415.0
[0, 450, 50, 0],0,36224.0
[0, 450, 50, 0],1,2572.0
[0, 450, 50, 0],2,36419.0
[0, 450, 50, 1],0,176.0
[0, 450, 50, 1],1,3854.0
[0, 450, 50, 1],2,216.0
[0, 450, 100, 0],0,52742.0
[0, 450, 100, 0],1,3851.0
[0, 450, 100, 0],2,53318.0
[0, 450, 100, 1],0,97.0
[0, 450, 100, 1],1,1576.0
[0, 450, 100, 1],2,108.0
[0, 450, 150, 0],0,69362.0
[0, 450, 150, 0],1,5031.0
[0, 450, 150, 0],2,69865.0
[0, 450, 150, 1],0,50.0
[0, 450, 150, 1],1,387.0
[0, 450, 150, 1],2,64.0
[0, 450, 200, 0],0,86496.0
[0, 450, 200, 0],1,6268.0
[0, 450, 200, 0],2,86179.0
[0, 450, 200, 1],0,41.0
[0, 450, 200, 1],1,196.0
[0, 450, 200, 1],2,48.0
[0, 450, 250, 0],0,103100.0
[0, 450, 250, 0],1,7398.0
[0, 450, 250, 0],2,102783.0
[0, 450, 250, 1],0,43.0
[0, 450, 250, 1],1,88.0
[0, 450, 250, 1],2,36.0
[0, 450, 300, 0],0,119483.0
[0, 450, 300, 0],1,8369.0
[0, 450, 300, 0],2,119977.0
[0, 450, 300, 1],0,29.0
[0, 450, 300, 1],1,70.0
[0, 450, 300, 1],2,32.0
[0, 450, 350, 0],0,136660.0
[0, 450, 350, 0],1,9416.0
[0, 450, 350, 0],2,136028.0
[0, 450, 350, 1],0,37.0
[0, 450, 350, 1],1,52.0
[0, 450, 350, 1],2,27.0
[0, 450, 400, 0],0,152909.0
[0, 450, 400, 0],1,10663.0
[0, 450, 400, 0],2,152954.0
[0, 450, 400, 1],0,33.0
[0, 450, 400, 1],1,49.0
[0, 450, 400, 1],2,33.0
[50, 0, 0, 1],0,74710.0
[50, 0, 0, 1],1,2794.0
[50, 0, 0, 1],2,2703.0
[50, 0, 50, 1],0,73978.0
[50, 0, 50, 1],1,2797.0
[50, 0, 50, 1],2,2780.0
[50, 0, 100, 1],0,75851.0
[50, 0, 100, 1],1,2921.0
[50, 0, 100, 1],2,3016.0
[50, 0, 150, 1],0,78271.0
[50, 0, 150, 1],1,3010.0
[50, 0, 150, 1],2,2955.0
[50, 0, 200, 1],0,80952.0
[50, 0, 200, 1],1,3132.0
[50, 0, 200, 1],2,3031.0
[50, 0, 250, 1],0,83482.0
[50, 0, 250, 1],1,3273.0
[50, 0, 250, 1],2,3167.0
[50, 0, 300, 1],0,85237.0
[50, 0, 300, 1],1,3318.0
[50, 0, 300, 1],2,3328.0
[50, 0, 350, 1],0,88092.0
[50, 0, 350, 1],1,3404.0
[50, 0, 350, 1],2,3445.0
[50, 0, 400, 1],0,89915.0
[50, 0, 400, 1],1,3394.0
[50, 0, 400, 1],2,3513.0
[50, 50, 0, 1],0,2807.0
[50, 50, 0, 1],1,2844.0
[50, 50, 0, 1],2,74037.0
[50, 50, 50, 1],0,7774.0
[50, 50, 50, 1],1,7756.0
[50, 50, 50, 1],2,207132.0
[50, 50, 100, 1],0,9785.0
[50, 50, 100, 1],1,9929.0
[50, 50, 100, 1],2,269031.0
[50, 50, 150, 1],0,12152.0
[50, 50, 150, 1],1,12115.0
[50, 50, 150, 1],2,330901.0
[50, 50, 200, 1],0,14518.0
[50, 50, 200, 1],1,14591.0
[50, 50, 200, 1],2,392815.0
[50, 50, 250, 1],0,16575.0
[50, 50, 250, 1],1,16943.0
[50, 50, 250, 1],2,454608.0
[50, 50, 300, 1],0,18940.0
[50, 50, 300, 1],1,18998.0
[50, 50, 300, 1],2,516832.0
[50, 50, 350, 1],0,21454.0
[50, 50, 350, 1],1,21075.0
[50, 50, 350, 1],2,578673.0
[50, 50, 400, 1],0,23318.0
[50, 50, 400, 1],1,23501.0
[50, 50, 400, 1],2,640633.0
[50, 100, 0, 1],0,2771.0
[50, 100, 0, 1],1,73823.0
[50, 100, 0, 1],2,2893.0
[50, 100, 50, 1],0,2815.0
[50, 100, 50, 1],1,73832.0
[50, 100, 50, 1],2,2803.0
[50, 100, 100, 1],0,786.0
[50, 100, 100, 1],1,16700.0
[50, 100, 100, 1],2,801.0
[50, 100, 150, 1],0,682.0
[50, 100, 150, 1],1,14815.0
[50, 100, 150, 1],2,753.0
[50, 100, 200, 1],0,733.0
[50, 100, 200, 1],1,14880.0
[50, 100, 200, 1],2,698.0
[50, 100, 250, 1],0,787.0
[50, 100, 250, 1],1,17000.0
[50, 100, 250, 1],2,757.0
[50, 100, 300, 1],0,830.0
[50, 100, 300, 1],1,18822.0
[50, 100, 300, 1],2,885.0
[50, 100, 350, 1],0,916.0
[50, 100, 350, 1],1,21190.0
[50, 100, 350, 1],2,983.0
[50, 100, 400, 1],0,1018.0
[50, 100, 400, 1],1,23535.0
[50, 100, 400, 1],2,963.0
[50, 150, 0, 1],0,2868.0
[50, 150, 0, 1],1,73938.0
[50, 150, 0, 1],2,2938.0
[50, 150, 50, 1],0,2789.0
[50, 150, 50, 1],1,74051.0
[50, 150, 50, 1],2,2800.0
[50, 150, 100, 1],0,556.0
[50, 150, 100, 1],1,12343.0
[50, 150, 100, 1],2,574.0
[50, 150, 150, 1],0,375.0
[50, 150, 150, 1],1,5990.0
[50, 150, 150, 1],2,346.0
[50, 150, 200, 1],0,169.0
[50, 150, 200, 1],1,1829.0
[50, 150, 200, 1],2,202.0
[50, 150, 250, 1],0,158.0
[50, 150, 250, 1],1,1285.0
[50, 150, 250, 1],2,162.0
[50, 150, 300, 1],0,157.0
[50, 150, 300, 1],1,974.0
[50, 150, 300, 1],2,152.0
[50, 150, 350, 1],0,153.0
[50, 150, 350, 1],1,992.0
[50, 150, 350, 1],2,149.0
[50, 150, 400, 1],0,146.0
[50, 150, 400, 1],1,1116.0
[50, 150, 400, 1],2,157.0
[50, 200, 0, 1],0,2861.0
[50, 200, 0, 1],1,74848.0
[50, 200, 0, 1],2,2723.0
[50, 200, 50, 1],0,2784.0
[50, 200, 50, 1],1,74041.0
[50, 200, 50, 1],2,2856.0
[50, 200, 100, 1],0,607.0
[50, 200, 100, 1],1,12211.0
[50, 200, 100, 1],2,581.0
[50, 200, 150, 1],0,346.0
[50, 200, 150, 1],1,5713.0
[50, 200, 150, 1],2,331.0
[50, 200, 200, 1],0,163.0
[50, 200, 200, 1],1,1563.0
[50, 200, 200, 1],2,157.0
[50, 200, 250, 1],0,140.0
[50, 200, 250, 1],1,768.0
[50, 200, 250, 1],2,121.0
[50, 200, 300, 1],0,90.0
[50, 200, 300, 1],1,351.0
[50, 200, 300, 1],2,109.0
[50, 200, 350, 1],0,96.0
[50, 200, 350, 1],1,276.0
[50, 200, 350, 1],2,106.0
[50, 200, 400, 1],0,89.0
[50, 200, 400, 1],1,217.0
[50, 200, 400, 1],2,90.0
[50, 250, 0, 0],0,36970.0
[50, 250, 0, 0],1,1459.0
[50, 250, 0, 0],2,1454.0
[50, 250, 0, 1],0,1415.0
[50, 250, 0, 1],1,37205.0
[50, 250, 0, 1],2,1427.0
[50, 250, 50, 0],0,37288.0
[50, 250, 50, 0],1,1390.0
[50, 250, 50, 0],2,1437.0
[50, 250, 50, 1],0,1390.0
[50, 250, 50, 1],1,37052.0
[50, 250, 50, 1],2,1343.0
[50, 250, 100, 0],0,38579.0
[50, 250, 100, 0],1,1444.0
[50, 250, 100, 0],2,1471.0
[50, 250, 100, 1],0,270.0
[50, 250, 100, 1],1,5974.0
[50, 250, 100, 1],2,306.0
[50, 250, 150, 0],0,39567.0
[50, 250, 150, 0],1,1471.0
[50, 250, 150, 0],2,1513.0
[50, 250, 150, 1],0,195.0
[50, 250, 150, 1],1,3018.0
[50, 250, 150, 1],2,155.0
[50, 250, 200, 0],0,40623.0
[50, 250, 200, 0],1,1572.0
[50, 250, 200, 0],2,1569.0
[50, 250, 200, 1],0,77.0
[50, 250, 200, 1],1,736.0
[50, 250, 200, 1],2,91.0
[50, 250, 250, 0],0,16560.0
[50, 250, 250, 0],1,685.0
[50, 250, 250, 0],2,638.0
[50, 250, 250, 1],0,73.0
[50, 250, 250, 1],1,374.0
[50, 250, 250, 1],2,78.0
[50, 250, 300, 0],0,12739.0
[50, 250, 300, 0],1,560.0
[50, 250, 300, 0],2,549.0
[50, 250, 300, 1],0,57.0
[50, 250, 300, 1],1,157.0
[50, 250, 300, 1],2,52.0
[50, 250, 350, 0],0,9231.0
[50, 250, 350, 0],1,421.0
[50, 250, 350, 0],2,454.0
[50, 250, 350, 1],0,55.0
[50, 250, 350, 1],1,106.0
[50, 250, 350, 1],2,52.0
[50, 250, 400, 0],0,8621.0
[50, 250, 400, 0],1,425.0
[50, 250, 400, 0],2,399.0
[50, 250, 400, 1],0,60.0
[50, 250, 400, 1],1,75.0
[50, 250, 400, 1],2,27.0
[50, 300, 0, 0],0,37048.0
[50, 300, 0, 0],1,1368.0
[50, 300, 0, 0],2,1375.0
[50, 300, 0, 1],0,1411.0
[50, 300, 0, 1],1,37077.0
[50, 300, 0, 1],2,1397.0
[50, 300, 50, 0],0,37004.0
[50, 300, 50, 0],1,1423.0
[50, 300, 50, 0],2,1381.0
[50, 300, 50, 1],0,1495.0
[50, 300, 50, 1],1,36938.0
[50, 300, 50, 1],2,1404.0
[50, 300, 100, 0],0,38450.0
[50, 300, 100, 0],1,1448.0
[50, 300, 100, 0],2,1432.0
[50, 300, 100, 1],0,324.0
[50, 300, 100, 1],1,6063.0
[50, 300, 100, 1],2,314.0
[50, 300, 150, 0],0,39284.0
[50, 300, 150, 0],1,1483.0
[50, 300, 150, 0],2,1518.0
[50, 300, 150, 1],0,168.0
[50, 300, 150, 1],1,2999.0
[50, 300, 150, 1],2,192.0
[50, 300, 200, 0],0,40442.0
[50, 300, 200, 0],1,1519.0
[50, 300, 200, 0],2,1602.0
[50, 300, 200, 1],0,105.0
[50, 300, 200, 1],1,802.0
[50, 300, 200, 1],2,68.0
[50, 300, 250, 0],0,41613.0
[50, 300, 250, 0],1,1585.0
[50, 300, 250, 0],2,1610.0
[50, 300, 250, 1],0,53.0
[50, 300, 250, 1],1,337.0
[50, 300, 250, 1],2,69.0
[50, 300, 300, 0],0,19299.0
[50, 300, 300, 0],1,826.0
[50, 300, 300, 0],2,813.0
[50, 300, 300, 1],0,65.0
[50, 300, 300, 1],1,182.0
[50, 300, 300, 1],2,44.0
[50, 300, 350, 0],0,15016.0
[50, 300, 350, 0],1,655.0
[50, 300, 350, 0],2,666.0
[50, 300, 350, 1],0,32.0
[50, 300, 350, 1],1,104.0
[50, 300, 350, 1],2,39.0
[50, 300, 400, 0],0,11003.0
[50, 300, 400, 0],1,529.0
[50, 300, 400, 0],2,513.0
[50, 300, 400, 1],0,35.0
[50, 300, 400, 1],1,81.0
[50, 300, 400, 1],2,39.0
[50, 350, 0, 0],0,37107.0
[50, 350, 0, 0],1,1385.0
[50, 350, 0, 0],2,1453.0
[50, 350, 0, 1],0,1385.0
[50, 350, 0, 1],1,37027.0
[50, 350, 0, 1],2,1410.0
[50, 350, 50, 0],0,37539.0
[50, 350, 50, 0],1,1456.0
[50, 350, 50, 0],2,1423.0
[50, 350, 50, 1],0,1399.0
[50, 350, 50, 1],1,37167.0
[50, 350, 50, 1],2,1419.0
[50, 350, 100, 0],0,38184.0
[50, 350, 100, 0],1,1460.0
[50, 350, 100, 0],2,1535.0
[50, 350, 100, 1],0,312.0
[50, 350, 100, 1],1,6096.0
[50, 350, 100, 1],2,292.0
[50, 350, 150, 0],0,39270.0
[50, 350, 150, 0],1,1533.0
[50, 350, 150, 0],2,1517.0
[50, 350, 150, 1],0,187.0
[50, 350, 150, 1],1,2931.0
[50, 350, 150, 1],2,167.0
[50, 350, 200, 0],0,40542.0
[50, 350, 200, 0],1,1482.0
[50, 350, 200, 0],2,1536.0
[50, 350, 200, 1],0,78.0
[50, 350, 200, 1],1,766.0
[50, 350, 200, 1],2,93.0
[50, 350, 250, 0],0,41749.0
[50, 350, 250, 0],1,1596.0
[50, 350, 250, 0],2,1633.0
[50, 350, 250, 1],0,72.0
[50, 350, 250, 1],1,389.0
[50, 350, 250, 1],2,68.0
[50, 350, 300, 0],0,42675.0
[50, 350, 300, 0],1,1677.0
[50, 350, 300, 0],2,1589.0
[50, 350, 300, 1],0,40.0
[50, 350, 300, 1],1,152.0
[50, 350, 300, 1],2,66.0
[50, 350, 350, 0],0,22146.0
[50, 350, 350, 0],1,898.0
[50, 350, 350, 0],2,922.0
[50, 350, 350, 1],0,47.0
[50, 350, 350, 1],1,119.0
[50, 350, 350, 1],2,55.0
[50, 350, 400, 0],0,17495.0
[50, 350, 400, 0],1,740.0
[50, 350, 400, 0],2,738.0
[50, 350, 400, 1],0,41.0
[50, 350, 400, 1],1,93.0
[50, 350, 400, 1],2,46.0
[50, 400, 0, 0],0,37186.0
[50, 400, 0, 0],1,1394.0
[50, 400, 0, 0],2,1399.0
[50, 400, 0, 1],0,1351.0
[50, 400, 0, 1],1,37092.0
[50, 400, 0, 1],2,1373.0
[50, 400, 50, 0],0,36853.0
[50, 400, 50, 0],1,1368.0
[50, 400, 50, 0],2,1383.0
[50, 400, 50, 1],0,1383.0
[50, 400, 50, 1],1,37259.0
[50, 400, 50, 1],2,1395.0
[50, 400, 100, 0],0,37871.0
[50, 400, 100, 0],1,1464.0
[50, 400, 100, 0],2,1446.0
[50, 400, 100, 1],0,325.0
[50, 400, 100, 1],1,5982.0
[50, 400, 100, 1],2,292.0
[50, 400, 150, 0],0,39632.0
[50, 400, 150, 0],1,1537.0
[50, 400, 150, 0],2,1496.0
[50, 400, 150, 1],0,168.0
[50, 400, 150, 1],1,2948.0
[50, 400, 150, 1],2,172.0
[50, 400, 200, 0],0,40563.0
[50, 400, 200, 0],1,1502.0
[50, 400, 200, 0],2,1555.0
[50, 400, 200, 1],0,90.0
[50, 400, 200, 1],1,756.0
[50, 400, 200, 1],2,96.0
[50, 400, 250, 0],0,41643.0
[50, 400, 250, 0],1,1565.0
[50, 400, 250, 0],2,1601.0
[50, 400, 250, 1],0,78.0
[50, 400, 250, 1],1,377.0
[50, 400, 250, 1],2,51.0
[50, 400, 300, 0],0,42886.0
[50, 400, 300, 0],1,1607.0
[50, 400, 300, 0],2,1660.0
[50, 400, 300, 1],0,49.0
[50, 400, 300, 1],1,164.0
[50, 400, 300, 1],2,48.0
[50, 400, 350, 0],0,44250.0
[50, 400, 350, 0],1,1710.0
[50, 400, 350, 0],2,1656.0
[50, 400, 350, 1],0,48.0
[50, 400, 350, 1],1,116.0
[50, 400, 350, 1],2,45.0
[50, 400, 400, 0],0,24918.0
[50, 400, 400, 0],1,1013.0
[50, 400, 400, 0],2,951.0
[50, 400, 400, 1],0,45.0
